taille;tempsMachine;TempsUser
526000;46685;64000
526000;50599;52000
526000;54746;84000
526000;52535;80000
526000;55558;80000
526000;44791;60000
526000;58090;76000
526000;47068;72000
526000;51875;76000
526000;45423;64000
551000;63691;108000
551000;60483;96000
551000;60233;84000
551000;46306;68000
551000;48974;84000
551000;47247;72000
551000;50505;76000
551000;62678;92000
551000;55788;88000
551000;60270;92000
551000;54315;68000
551000;54672;92000
551000;65127;104000
551000;50640;64000
551000;49641;60000
551000;55961;88000
551000;52532;84000
551000;48616;76000
551000;45087;80000
551000;47784;80000
551000;55989;80000
551000;59441;92000
551000;52016;80000
551000;59748;100000
551000;59831;88000
551000;57353;92000
551000;46843;72000
551000;54280;68000
551000;47896;84000
551000;43640;76000
576000;55361;92000
576000;60130;100000
576000;63045;104000
576000;47856;76000
576000;54104;72000
576000;55716;84000
576000;48580;80000
576000;59458;96000
576000;47325;88000
576000;63190;88000
576000;62981;84000
576000;47935;76000
576000;47249;84000
576000;48352;72000
576000;45381;84000
576000;46982;80000
576000;74217;116000
576000;51065;72000
576000;48403;68000
576000;49673;84000
576000;54630;64000
576000;64663;96000
576000;63450;76000
576000;54696;92000
576000;57649;96000
576000;52384;76000
576000;60992;84000
576000;48515;76000
576000;47148;56000
576000;55999;72000
601000;50762;80000
601000;60520;112000
601000;55518;80000
601000;59299;84000
601000;54731;84000
601000;49747;84000
601000;50494;84000
601000;51436;80000
601000;48989;80000
601000;59488;76000
601000;72110;100000
601000;65672;100000
601000;64913;96000
601000;56276;80000
601000;51046;80000
601000;50813;76000
601000;67983;100000
601000;61026;96000
601000;68732;96000
601000;57042;92000
601000;58955;96000
601000;64617;88000
601000;64722;92000
601000;49465;72000
601000;52430;64000
601000;58647;88000
601000;64544;100000
601000;53985;84000
601000;59031;96000
601000;68347;104000
626000;63898;108000
626000;63751;96000
626000;55207;80000
626000;62414;96000
626000;56714;88000
626000;49214;80000
626000;63132;100000
626000;60141;96000
626000;70763;108000
626000;64706;92000
626000;61066;100000
626000;54440;80000
626000;67000;112000
626000;61597;104000
626000;55603;92000
626000;53643;80000
626000;60370;100000
626000;59190;96000
626000;52234;72000
626000;56259;88000
626000;66632;108000
626000;68540;112000
626000;60944;92000
626000;70642;112000
626000;74668;120000
626000;71347;108000
626000;65247;112000
626000;51731;84000
626000;57088;84000
626000;65004;92000
651000;67110;112000
651000;73627;116000
651000;57129;84000
651000;64556;112000
651000;63402;108000
651000;61114;88000
651000;55363;92000
651000;59118;92000
651000;55946;84000
651000;61440;88000
651000;65217;92000
651000;62067;104000
651000;55849;84000
651000;70225;92000
651000;67962;104000
651000;65178;108000
651000;69293;96000
651000;67869;112000
651000;65312;104000
651000;63826;88000
651000;52329;92000
651000;67529;104000
651000;54763;92000
651000;62342;108000
651000;58984;92000
651000;57006;100000
651000;56562;96000
651000;66150;92000
651000;79186;124000
651000;55973;76000
676000;65796;104000
676000;74386;120000
676000;64893;104000
676000;79531;136000
676000;63919;104000
676000;58475;96000
676000;73010;116000
676000;65108;96000
676000;68031;112000
676000;72131;112000
676000;64351;104000
676000;60044;100000
676000;59304;88000
676000;62024;96000
676000;55816;80000
676000;61701;108000
676000;68870;108000
676000;68529;100000
676000;78218;128000
676000;83837;116000
676000;62355;96000
676000;70928;116000
676000;70565;112000
676000;69193;100000
676000;70223;120000
676000;63912;92000
676000;63208;92000
676000;54489;100000
676000;63493;92000
676000;64450;112000
701000;64570;104000
701000;58610;96000
701000;68116;116000
701000;63528;96000
701000;64946;100000
701000;62341;96000
701000;61610;104000
701000;63767;116000
701000;84772;140000
701000;72317;128000
701000;70357;116000
701000;69542;116000
701000;72180;116000
701000;68298;112000
701000;60403;100000
701000;60298;92000
701000;65626;108000
701000;60022;96000
701000;66830;108000
701000;69880;104000
701000;70005;120000
701000;83739;140000
701000;74071;108000
701000;60127;88000
701000;71290;116000
701000;72806;108000
701000;62923;96000
701000;72717;116000
701000;70066;112000
701000;67407;104000
726000;66173;108000
726000;61250;92000
726000;69664;120000
726000;63873;108000
726000;73181;128000
726000;68691;116000
726000;67917;116000
726000;80503;124000
726000;74951;104000
726000;69041;104000
726000;74750;128000
726000;67245;100000
726000;66062;96000
726000;63218;100000
726000;60076;92000
726000;72058;120000
726000;82093;128000
726000;67592;108000
726000;63690;120000
726000;65154;112000
726000;69634;104000
726000;71673;116000
726000;67296;112000
726000;61549;100000
726000;62718;96000
726000;62351;108000
726000;63008;100000
726000;61542;104000
726000;72156;116000
726000;68718;104000
751000;65819;104000
751000;66822;112000
751000;68593;100000
751000;69551;96000
751000;86363;144000
751000;69942;112000
751000;76479;112000
751000;68844;100000
751000;75180;120000
751000;66379;104000
751000;64013;108000
751000;73656;116000
751000;76575;128000
751000;74148;112000
751000;71685;112000
751000;76408;112000
751000;76432;120000
751000;69335;108000
751000;70039;100000
751000;71302;112000
751000;67592;100000
751000;71342;116000
751000;59416;96000
751000;64584;96000
751000;64154;100000
751000;72319;112000
751000;69681;116000
751000;81878;136000
751000;75968;108000
751000;66657;100000
776000;64548;100000
776000;70764;116000
776000;67419;100000
776000;66032;108000
776000;81652;116000
776000;75130;116000
776000;63626;108000
776000;87014;128000
776000;70315;120000
776000;78171;108000
776000;72456;120000
776000;70211;112000
776000;69521;104000
776000;76603;124000
776000;68896;112000
776000;81551;136000
776000;69403;112000
776000;94338;144000
776000;78717;124000
776000;74457;112000
776000;68865;116000
776000;75070;120000
776000;71320;116000
776000;75923;128000
776000;79254;128000
776000;78500;128000
776000;69149;104000
776000;69019;100000
776000;67423;116000
776000;79121;112000
801000;68289;124000
801000;65379;112000
801000;67218;108000
801000;89292;136000
801000;69286;132000
801000;87472;144000
801000;72151;120000
801000;77786;128000
801000;79662;124000
801000;90132;144000
801000;70290;112000
801000;68348;112000
801000;76460;112000
801000;71359;108000
801000;61993;104000
801000;81784;116000
801000;75374;132000
801000;76594;128000
801000;84736;124000
801000;78409;124000
801000;69127;108000
801000;70934;112000
801000;71901;116000
801000;71896;104000
801000;80170;116000
801000;68283;112000
801000;77827;124000
801000;76611;124000
801000;75919;116000
801000;69240;124000
826000;81523;120000
826000;66639;124000
826000;76254;128000
826000;73229;120000
826000;75366;124000
826000;75042;112000
826000;81525;128000
826000;73911;128000
826000;81515;128000
826000;77675;116000
826000;79838;140000
826000;81510;128000
826000;78326;120000
826000;70452;120000
826000;79251;136000
826000;82662;136000
826000;74350;120000
826000;77804;124000
826000;85663;120000
826000;85784;124000
826000;81241;120000
826000;87829;156000
826000;82910;124000
826000;70435;112000
826000;69717;120000
826000;81545;136000
826000;69443;108000
826000;91796;148000
826000;73977;104000
826000;68768;96000
851000;79901;116000
851000;88467;132000
851000;75666;116000
851000;80410;132000
851000;90054;148000
851000;95638;144000
851000;81136;132000
851000;77310;120000
851000;79805;140000
851000;83226;124000
851000;81258;128000
851000;75662;120000
851000;88281;140000
851000;77391;120000
851000;84115;128000
851000;78123;116000
851000;83626;132000
851000;86325;132000
851000;76778;120000
851000;85097;132000
851000;77473;132000
851000;74565;120000
851000;72136;128000
851000;72103;124000
851000;78164;120000
851000;77255;128000
851000;86301;140000
851000;87374;144000
851000;82665;136000
851000;79845;124000
876000;78649;108000
876000;88233;140000
876000;99829;164000
876000;90349;140000
876000;79778;136000
876000;81960;128000
876000;72872;112000
876000;80850;116000
876000;80464;136000
876000;91967;140000
876000;74328;120000
876000;80905;132000
876000;78915;128000
876000;80002;140000
876000;82354;128000
876000;79573;128000
876000;91215;148000
876000;67771;132000
876000;77862;136000
876000;78974;120000
876000;78474;108000
876000;86380;132000
876000;79423;120000
876000;79996;132000
876000;75204;124000
876000;83529;132000
876000;71296;132000
876000;84782;140000
876000;83553;120000
876000;81404;128000
901000;79060;124000
901000;83551;132000
901000;77012;132000
901000;83046;144000
901000;89839;140000
901000;76547;120000
901000;91738;144000
901000;79295;120000
901000;139999;184000
901000;71804;124000
901000;83672;128000
901000;80958;140000
901000;85935;140000
901000;86723;120000
901000;95183;148000
901000;84547;144000
901000;77974;132000
901000;83572;136000
901000;105507;164000
901000;74007;124000
901000;73684;144000
901000;86927;132000
901000;84222;120000
901000;92890;140000
901000;77532;148000
901000;82164;136000
901000;80278;120000
901000;75048;116000
901000;84725;128000
901000;81263;132000
926000;78046;116000
926000;82664;124000
926000;85811;144000
926000;83290;132000
926000;81900;140000
926000;92408;152000
