taille;tempsMachine;TempsUser
451000;53667;56000
451000;61880;56000
451000;61401;60000
476000;55028;52000
476000;64745;64000
476000;61564;60000
476000;63362;60000
476000;44619;44000
476000;50785;52000
476000;62101;64000
476000;64337;64000
476000;54888;52000
476000;63454;64000
476000;61700;64000
476000;55369;56000
476000;63402;64000
476000;63137;64000
476000;53620;56000
476000;56463;56000
476000;63681;64000
476000;55833;56000
476000;54413;52000
476000;58626;56000
476000;55687;56000
476000;55154;52000
476000;55954;56000
476000;55858;56000
476000;62607;64000
476000;55733;56000
476000;56402;56000
476000;62993;64000
476000;63460;64000
476000;63295;64000
501000;65633;64000
501000;64769;68000
501000;65732;68000
501000;65595;64000
501000;64081;64000
501000;56823;56000
501000;64381;64000
501000;56549;56000
501000;66269;68000
501000;65879;64000
501000;66479;68000
501000;54746;56000
501000;57361;56000
501000;51789;48000
501000;65471;68000
501000;56708;56000
501000;65597;68000
501000;65513;64000
501000;65483;64000
501000;65441;60000
501000;64722;68000
501000;64838;64000
501000;65408;64000
501000;66767;64000
501000;65624;64000
501000;65800;68000
501000;56635;56000
501000;64345;64000
501000;54430;56000
501000;47144;48000
526000;68028;68000
526000;68425;68000
526000;58680;60000
526000;66130;68000
526000;67527;68000
526000;66776;64000
526000;68187;68000
526000;60296;60000
526000;67622;64000
526000;67415;64000
526000;66711;64000
526000;62313;60000
526000;67534;68000
526000;59534;60000
526000;59747;60000
526000;68093;68000
526000;58650;60000
526000;57416;56000
526000;66061;68000
526000;67550;68000
526000;67522;68000
526000;55526;56000
526000;59447;60000
526000;63263;64000
526000;61329;64000
526000;66505;68000
526000;58523;60000
526000;62915;60000
526000;61869;60000
526000;63443;64000
551000;70212;68000
551000;59955;60000
551000;70290;68000
551000;70368;72000
551000;55177;56000
551000;70467;72000
551000;70247;72000
551000;60028;60000
551000;63404;60000
551000;71807;72000
551000;70213;72000
551000;60938;60000
551000;59320;60000
551000;69133;68000
551000;59613;60000
551000;70579;72000
551000;70500;72000
551000;62697;60000
551000;68214;68000
551000;70643;72000
551000;71544;72000
551000;68175;68000
551000;68607;68000
551000;70224;72000
551000;71227;72000
551000;70545;68000
551000;70487;68000
551000;70224;68000
551000;70476;72000
551000;69856;68000
576000;67446;68000
576000;61630;60000
576000;73732;76000
576000;70709;72000
576000;72530;72000
576000;72440;72000
576000;61289;60000
576000;69280;68000
576000;72736;72000
576000;72515;72000
576000;73222;72000
576000;73150;68000
576000;63470;64000
576000;59012;60000
576000;72770;72000
576000;72574;72000
576000;60031;60000
576000;55743;56000
576000;73726;72000
576000;72832;72000
576000;63046;64000
576000;62064;60000
576000;54326;52000
576000;69907;68000
576000;65548;64000
576000;64522;64000
576000;62335;64000
576000;72217;72000
576000;72771;72000
576000;72224;72000
601000;72624;72000
601000;75409;72000
601000;74730;72000
601000;75975;76000
601000;73164;72000
601000;96263;96000
601000;71808;72000
601000;75370;76000
601000;57139;56000
601000;70926;68000
601000;75888;72000
601000;73036;72000
601000;69351;68000
601000;71325;72000
601000;74222;72000
601000;74235;72000
601000;75563;76000
601000;72675;72000
601000;65111;68000
601000;76434;76000
601000;71489;72000
601000;70783;68000
601000;74059;72000
601000;74336;72000
601000;71125;68000
601000;64170;64000
601000;73217;72000
601000;73184;72000
601000;74439;68000
601000;64146;64000
626000;75844;76000
626000;74542;72000
626000;75524;72000
626000;77366;76000
626000;77208;76000
626000;74707;76000
626000;65313;64000
626000;76514;76000
626000;65424;68000
626000;76322;76000
626000;64777;64000
626000;76540;72000
626000;77188;76000
626000;65458;68000
626000;76439;76000
626000;74969;72000
626000;76677;72000
626000;73237;72000
626000;75936;76000
626000;73132;72000
626000;76699;76000
626000;76504;76000
626000;78147;76000
626000;74304;72000
626000;67497;68000
626000;75380;76000
626000;76240;76000
626000;67338;64000
626000;77982;80000
626000;75008;72000
651000;76125;76000
651000;79108;80000
651000;76695;80000
651000;74639;72000
651000;79262;76000
651000;79042;80000
651000;78370;76000
651000;77631;76000
651000;78362;76000
651000;77049;76000
651000;78249;76000
