taille;tempsMachine;TempsUser;TempSys
9015;948;4000;0
9016;806;0;0
9017;1120;0;0
9018;1100;4000;0
9019;1266;0;4000
9020;1320;4000;0
9021;1280;0;4000
9022;1089;4000;0
9023;1062;4000;0
9024;1380;4000;0
9025;1128;0;4000
9026;1101;0;0
9027;1240;4000;0
9028;1104;4000;0
9029;1009;4000;0
9030;1008;4000;0
9031;1192;0;4000
9032;1121;0;4000
9033;1254;0;4000
9034;887;0;0
9035;1051;4000;0
9036;1096;4000;0
9037;1111;0;4000
9038;1247;4000;0
9039;1163;4000;0
9040;1480;0;4000
9041;1163;4000;0
9042;1287;4000;0
9043;1511;0;4000
9044;1207;4000;0
9045;1391;0;4000
9046;1441;0;4000
9047;1271;0;4000
9048;966;0;4000
9049;1231;0;4000
9050;1361;4000;0
9051;995;4000;0
9052;869;4000;0
9053;1260;4000;0
9054;2208;0;0
9055;1622;4000;0
9056;1636;4000;0
9057;1712;0;4000
9058;1542;4000;0
9059;1574;4000;0
9060;1568;4000;0
9061;1467;4000;0
9062;1521;4000;0
9063;1131;0;4000
9064;1549;0;4000
9065;1489;4000;0
9066;1625;4000;0
9067;1499;4000;0
9068;994;4000;0
9069;1669;4000;0
9070;1336;0;4000
9071;1207;4000;0
9072;1177;0;4000
9073;1344;4000;0
9074;1164;0;4000
9075;1610;0;4000
9076;1350;4000;0
9077;1449;0;4000
9078;1240;0;4000
9079;1543;4000;0
9080;1488;4000;0
9081;1304;4000;0
9082;1516;4000;0
9083;1356;4000;0
9084;1535;4000;0
9085;1499;4000;0
9086;1581;4000;0
9087;959;0;4000
9088;1008;0;4000
9089;1516;4000;0
9090;1163;0;4000
9091;1196;0;4000
9092;1062;4000;0
9093;1295;4000;0
9094;1145;0;4000
9095;1245;4000;0
9096;1277;4000;0
9097;1289;0;4000
9098;1017;0;4000
9099;1534;0;4000
9100;1182;0;4000
9101;970;0;4000
9102;1026;0;4000
9103;1287;4000;0
9104;1294;0;4000
9105;1402;0;4000
9106;1272;0;4000
9107;1057;0;4000
9108;1197;0;4000
9109;1040;4000;0
9110;1107;0;4000
9111;1303;0;4000
9112;1159;4000;0
9113;1151;0;4000
9114;1033;0;0
9115;1023;4000;0
9116;1386;4000;0
9117;1112;0;4000
9118;1169;0;4000
9119;1115;0;4000
9120;1095;0;4000
9121;1251;4000;0
9122;1145;4000;0
9123;1212;0;4000
9124;965;4000;0
9125;1391;4000;0
9126;1349;4000;0
9127;1438;4000;0
9128;1478;0;4000
9129;1332;0;4000
9130;1461;0;4000
9131;981;4000;0
9132;1144;0;4000
9133;1265;0;4000
9134;1134;0;4000
9135;1223;4000;0
9136;930;0;4000
9137;1097;0;4000
9138;1401;4000;0
9139;1324;0;4000
9140;1007;0;4000
9141;1297;4000;0
9142;1480;0;4000
9143;1267;0;4000
9144;1288;0;4000
9145;994;0;4000
9146;1009;4000;0
9147;1071;4000;0
9148;1172;4000;0
9149;1215;4000;0
9150;1290;4000;0
9151;911;4000;0
9152;1333;4000;0
9153;1208;4000;0
9154;1169;0;4000
9155;1442;4000;0
9156;1223;4000;0
9157;1154;0;4000
9158;959;0;4000
9159;1037;4000;0
9160;1425;4000;0
9161;999;0;4000
9162;1294;4000;0
9163;1149;4000;0
9164;1558;4000;0
9165;991;0;4000
9166;1292;4000;0
9167;1018;4000;0
9168;1272;0;4000
9169;1045;4000;0
9170;1425;0;4000
9171;1272;0;4000
9172;1345;4000;0
9173;1131;0;0
9174;1280;4000;0
9175;1286;4000;0
9176;1376;4000;0
9177;1073;4000;0
9178;1410;0;4000
9179;1116;0;4000
9180;1302;0;4000
9181;1090;0;4000
9182;1066;0;4000
9183;860;4000;0
9184;995;4000;0
9185;979;4000;0
9186;1623;4000;0
9187;1341;0;4000
9188;1168;4000;0
9189;1313;0;0
9190;1271;4000;0
9191;1353;4000;0
9192;1303;4000;0
9193;1081;4000;0
9194;1348;4000;0
9195;1347;0;4000
9196;1378;0;4000
9197;822;4000;0
9198;1493;4000;0
9199;1423;4000;0
9200;1257;4000;0
9201;1941;4000;0
9202;1774;4000;0
9203;1743;4000;0
9204;1200;4000;0
9205;1855;0;4000
9206;2107;0;4000
9207;1939;8000;0
9208;1892;4000;0
9209;1445;4000;0
9210;1709;4000;0
9211;1594;0;4000
9212;1638;0;4000
9213;1637;0;4000
9214;1379;0;4000
9215;1853;0;4000
9216;1468;4000;0
9217;1624;4000;0
9218;1376;4000;0
9219;1187;0;4000
9220;1115;4000;0
9221;1004;4000;0
9222;1357;0;4000
9223;1393;0;4000
9224;1061;4000;0
9225;1288;4000;0
9226;1182;4000;0
9227;1535;4000;0
9228;973;4000;0
9229;1391;4000;0
9230;1373;0;4000
9231;1164;0;4000
9232;1044;4000;0
9233;1242;4000;0
9234;1239;4000;0
9235;1282;0;4000
9236;897;4000;0
9237;1054;4000;0
9238;865;0;0
9239;1099;4000;0
9240;1047;0;4000
9241;1222;0;4000
9242;1213;4000;0
9243;1311;0;4000
9244;2025;0;4000
9245;1587;4000;0
9246;1522;4000;0
9247;1112;4000;0
9248;1289;0;4000
9249;1348;4000;0
9250;1022;4000;0
9251;1601;4000;0
9252;1288;4000;0
9253;1025;4000;0
9254;1304;0;4000
9255;1094;0;4000
9256;1307;0;4000
9257;1209;4000;0
9258;1125;4000;0
9259;1005;0;4000
9260;946;4000;0
9261;1012;0;4000
9262;1341;4000;0
9263;1367;0;4000
9264;951;4000;0
9265;831;0;4000
9266;1158;4000;0
9267;968;0;0
9268;1104;4000;0
9269;1083;4000;0
9270;1254;4000;0
9271;1076;4000;0
9272;1143;4000;0
9273;1044;0;4000
9274;1259;0;0
9275;1086;4000;0
9276;925;4000;0
9277;1012;4000;0
9278;1617;0;4000
9279;1264;4000;0
9280;1045;0;4000
9281;889;4000;0
9282;1645;0;4000
9283;1702;0;4000
9284;1475;4000;0
9285;1104;4000;0
9286;987;4000;0
9287;1197;4000;0
9288;925;0;4000
9289;1032;4000;0
9290;1287;0;4000
9291;1222;0;0
9292;1530;0;0
9293;1356;0;4000
9294;1313;4000;0
9295;1324;0;4000
9296;1492;4000;0
9297;1341;0;4000
9298;1242;0;4000
9299;1265;0;0
9300;1381;4000;0
9301;1246;0;4000
9302;1355;4000;0
9303;1498;4000;0
9304;1024;0;4000
9305;1236;4000;0
9306;1428;4000;0
9307;1277;4000;0
9308;1159;0;4000
9309;1318;4000;0
9310;1189;4000;0
9311;1053;4000;0
9312;1206;0;4000
9313;1194;0;4000
9314;1059;4000;0
9315;951;0;0
9316;1155;4000;0
9317;1089;0;4000
9318;1373;0;4000
9319;1307;0;4000
9320;1171;4000;0
9321;1335;0;4000
9322;830;4000;0
9323;1588;0;4000
9324;1145;0;4000
9325;1080;4000;0
9326;1388;0;4000
9327;1002;0;4000
9328;924;0;0
9329;1070;0;4000
9330;1067;0;4000
9331;976;4000;0
9332;1196;4000;0
9333;1096;4000;0
9334;1313;4000;0
9335;767;4000;0
9336;1313;0;4000
9337;1275;0;4000
9338;1520;4000;0
9339;1393;4000;0
9340;1197;4000;0
9341;1363;4000;0
9342;1402;0;4000
9343;992;0;4000
9344;1126;4000;0
9345;1459;4000;0
9346;1411;0;4000
9347;1147;4000;0
9348;1485;0;4000
9349;1219;4000;0
9350;1330;0;4000
9351;1240;4000;0
9352;1023;0;4000
9353;1151;4000;0
9354;1063;4000;0
9355;1121;4000;0
9356;1189;4000;0
9357;1253;4000;0
9358;1529;0;4000
9359;1155;0;4000
9360;986;4000;0
9361;1102;0;4000
9362;1261;4000;0
9363;1060;0;4000
9364;1200;4000;0
9365;1335;4000;0
9366;1285;0;4000
9367;863;0;4000
9368;853;0;4000
9369;1177;0;4000
9370;1104;4000;0
9371;1553;4000;0
9372;1430;0;4000
9373;1381;0;4000
9374;1473;4000;0
9375;1071;4000;0
9376;1040;0;4000
9377;917;4000;0
9378;1405;0;4000
9379;979;0;4000
9380;1211;4000;0
9381;1100;4000;0
9382;1015;0;0
9383;1400;0;4000
9384;1259;4000;0
9385;1050;0;4000
9386;1022;4000;0
9387;1055;4000;0
9388;941;4000;0
9389;911;4000;0
9390;968;4000;0
9391;1347;4000;0
9392;971;4000;0
9393;1450;4000;0
9394;1284;4000;0
9395;1166;4000;0
9396;1362;0;4000
9397;1458;4000;0
9398;875;4000;0
9399;1127;0;4000
9400;1402;0;4000
9401;969;4000;0
9402;1102;4000;0
9403;1110;4000;0
9404;896;4000;0
9405;993;0;4000
9406;982;0;0
9407;943;4000;0
9408;1051;4000;0
9409;1317;4000;0
9410;859;4000;0
9411;1518;4000;0
9412;1326;4000;0
9413;1155;4000;0
9414;1351;4000;0
9415;1165;0;4000
9416;1135;4000;0
9417;1029;4000;0
9418;1081;4000;0
9419;990;4000;0
9420;1196;4000;0
9421;1103;4000;0
9422;1013;4000;0
9423;1043;4000;0
9424;1275;4000;0
9425;1030;0;4000
9426;1012;0;4000
9427;1419;0;4000
9428;911;4000;0
9429;934;4000;0
9430;1018;4000;0
9431;876;4000;0
9432;1249;4000;0
9433;1185;0;4000
9434;1168;0;0
9435;1215;0;4000
9436;878;4000;0
9437;796;4000;0
9438;1241;0;4000
9439;1435;4000;0
9440;1347;0;4000
9441;951;4000;0
9442;1373;4000;0
9443;953;0;4000
9444;1176;0;4000
9445;1026;0;4000
9446;1357;0;4000
9447;1408;4000;0
9448;1284;0;0
9449;1096;4000;0
9450;886;4000;0
9451;1005;4000;0
9452;1058;4000;0
9453;1072;4000;0
9454;1210;0;4000
9455;1208;4000;0
9456;1082;4000;0
9457;1035;4000;0
9458;1064;4000;0
9459;1094;4000;0
9460;1176;0;4000
9461;864;4000;0
9462;1125;4000;0
9463;893;0;0
9464;1114;4000;0
9465;1383;4000;0
9466;1274;4000;0
9467;1203;0;4000
9468;1085;0;4000
9469;1421;0;4000
9470;1106;4000;0
9471;1099;0;4000
9472;1099;4000;0
9473;1001;0;4000
9474;871;4000;0
9475;1035;4000;0
9476;992;4000;0
9477;1368;4000;0
9478;1185;0;4000
9479;1332;0;4000
9480;1260;0;4000
9481;1121;4000;0
9482;1253;4000;0
9483;1534;4000;0
9484;1307;4000;0
9485;1173;4000;0
9486;1049;4000;0
9487;1258;0;4000
9488;988;0;4000
9489;1056;0;4000
9490;991;4000;0
9491;1292;4000;0
9492;1128;0;4000
9493;1373;4000;0
9494;987;0;4000
9495;1007;0;0
9496;1336;4000;0
9497;1421;0;4000
9498;1325;4000;0
9499;1281;0;4000
9500;1269;4000;0
9501;1185;4000;0
9502;980;4000;0
9503;1106;4000;0
9504;1092;0;4000
9505;1298;0;4000
9506;1352;4000;0
9507;1295;0;4000
9508;1001;4000;0
9509;1188;4000;0
9510;1563;0;4000
9511;919;0;0
9512;1374;4000;0
9513;883;4000;0
9514;1224;4000;0
9515;1057;0;4000
9516;1230;4000;0
9517;1473;0;4000
9518;992;4000;0
9519;1173;4000;0
9520;957;0;4000
9521;1173;4000;0
9522;1082;4000;0
9523;1706;4000;0
9524;1341;4000;0
9525;1077;0;4000
9526;1120;0;0
9527;1334;4000;0
9528;994;4000;0
9529;1310;4000;0
9530;1332;4000;0
9531;1067;0;4000
9532;1303;4000;0
9533;1427;4000;0
9534;1193;4000;0
9535;1037;4000;0
9536;1442;0;4000
9537;1035;4000;0
9538;1319;4000;0
9539;1072;4000;0
9540;1179;4000;0
9541;1445;0;4000
9542;1205;0;4000
9543;1408;0;4000
9544;1429;4000;0
9545;980;4000;0
9546;1048;4000;0
9547;1160;4000;0
9548;1289;4000;0
9549;1142;0;4000
9550;1103;0;4000
9551;1089;0;4000
9552;1186;0;4000
9553;1392;4000;0
9554;1364;4000;0
9555;1123;4000;0
9556;1326;0;4000
9557;1282;4000;0
9558;1041;4000;0
9559;1055;4000;0
9560;1094;4000;0
9561;1547;0;4000
9562;1395;4000;0
9563;1174;4000;0
9564;1304;0;4000
9565;1203;4000;0
9566;1219;4000;0
9567;1289;4000;0
9568;1019;0;4000
9569;840;4000;0
9570;1123;4000;0
9571;1534;4000;0
9572;1182;4000;0
9573;1067;4000;0
9574;995;4000;0
9575;1086;4000;0
9576;1211;4000;0
9577;1394;4000;0
9578;1311;4000;0
9579;847;0;4000
9580;1049;4000;0
9581;1165;0;4000
9582;1166;4000;0
9583;1713;4000;0
9584;1129;0;4000
9585;1492;4000;0
9586;1122;4000;0
9587;1215;4000;0
9588;969;4000;0
9589;1514;4000;0
9590;1456;0;4000
9591;1220;0;4000
9592;1091;4000;0
9593;1315;4000;0
9594;1372;4000;0
9595;1340;4000;0
9596;1337;4000;0
9597;1145;4000;0
9598;1242;4000;0
9599;1060;0;4000
9600;1078;0;4000
9601;1165;4000;0
9602;1292;4000;0
9603;875;4000;0
9604;1333;0;4000
9605;1060;0;4000
9606;996;4000;0
9607;1380;4000;0
9608;916;4000;0
9609;1293;0;4000
9610;1233;0;4000
9611;1103;4000;0
9612;1157;0;0
9613;873;4000;0
9614;976;0;4000
9615;1298;0;4000
9616;1124;4000;0
9617;1052;4000;0
9618;1367;4000;0
9619;1324;4000;0
9620;953;4000;0
9621;1218;4000;0
9622;1325;4000;0
9623;1626;4000;0
9624;1329;0;4000
9625;1340;4000;0
9626;903;4000;0
9627;959;0;4000
9628;1271;0;4000
9629;1721;0;4000
9630;1450;4000;0
9631;1281;4000;0
9632;1139;4000;0
9633;929;4000;0
9634;1266;4000;0
9635;1374;4000;0
9636;1057;0;0
9637;1212;4000;0
9638;1496;0;4000
9639;1393;0;4000
9640;1358;4000;0
9641;1201;4000;0
9642;1028;4000;0
9643;1340;4000;0
9644;1070;4000;0
9645;1193;4000;0
9646;1123;4000;0
9647;1184;4000;0
9648;1323;0;4000
9649;1167;0;4000
9650;1424;4000;0
9651;992;4000;0
9652;1009;4000;0
9653;1224;4000;0
9654;998;0;0
9655;1355;4000;0
9656;879;4000;0
9657;1279;0;4000
9658;1018;4000;0
9659;1196;0;0
9660;1318;4000;0
9661;1425;0;4000
9662;1339;0;4000
9663;1347;4000;0
9664;1203;4000;0
9665;1435;4000;0
9666;1001;0;4000
9667;1220;0;4000
9668;895;4000;0
9669;1354;4000;0
9670;1238;0;0
9671;1063;4000;0
9672;1429;4000;0
9673;1345;4000;0
9674;1348;4000;0
9675;1232;4000;0
9676;1375;4000;0
9677;1499;0;4000
9678;1286;4000;0
9679;1033;4000;0
9680;935;4000;0
9681;1132;4000;0
9682;1463;4000;0
9683;953;4000;0
9684;1191;4000;0
9685;1571;4000;0
9686;1578;0;4000
9687;1248;0;4000
9688;1156;0;0
9689;1750;4000;0
9690;1185;0;4000
9691;1129;4000;0
9692;909;4000;0
9693;1750;4000;0
9694;1318;0;4000
9695;1058;0;4000
9696;1387;0;4000
9697;1141;0;4000
9698;902;4000;0
9699;1319;4000;0
9700;1117;0;4000
9701;1261;0;4000
9702;1155;4000;0
9703;1020;0;0
9704;1138;0;0
9705;1386;0;4000
9706;1195;4000;0
9707;923;4000;0
9708;1051;0;4000
9709;1360;4000;0
9710;1303;4000;0
9711;1259;4000;0
9712;967;0;4000
9713;1563;4000;0
9714;1053;0;4000
9715;1172;0;4000
9716;1235;4000;0
9717;1289;4000;0
9718;1125;0;0
9719;948;4000;0
9720;1385;0;4000
9721;1319;4000;0
9722;1571;4000;0
9723;1233;4000;0
9724;1386;4000;0
9725;1009;0;4000
9726;1421;0;4000
9727;1056;4000;0
9728;1313;4000;0
9729;1481;4000;0
9730;1267;0;4000
9731;1128;0;4000
9732;1147;0;4000
9733;1284;0;4000
9734;1131;4000;0
9735;1165;4000;0
9736;954;4000;0
9737;1054;4000;0
9738;1386;4000;0
9739;1434;4000;0
9740;1286;4000;0
9741;1200;4000;0
9742;1341;0;0
9743;993;4000;0
9744;1094;4000;0
9745;1293;4000;0
9746;1283;0;4000
9747;1219;0;4000
9748;1344;4000;0
9749;1488;4000;0
9750;1430;0;4000
9751;1103;0;4000
9752;1027;4000;0
9753;1108;0;4000
9754;1347;0;4000
9755;907;0;4000
9756;1113;4000;0
9757;1366;4000;0
9758;1511;0;4000
9759;1159;0;4000
9760;1475;4000;0
9761;1355;4000;0
9762;1261;0;4000
9763;1460;0;4000
9764;1114;4000;0
9765;1538;4000;0
9766;1108;0;4000
9767;1161;0;4000
9768;1119;0;4000
9769;1100;4000;0
9770;1054;0;4000
9771;1432;4000;0
9772;1083;0;4000
9773;924;0;4000
9774;1182;0;4000
9775;1015;4000;0
9776;1051;4000;0
9777;1075;0;0
9778;1107;4000;0
9779;1047;4000;0
9780;1050;4000;0
9781;965;4000;0
9782;877;4000;0
9783;1094;4000;0
9784;1193;4000;0
9785;1350;4000;0
9786;1392;4000;0
9787;1193;4000;0
9788;1487;0;4000
9789;1204;4000;0
9790;863;0;0
9791;1292;4000;0
9792;1272;4000;0
9793;1561;4000;0
9794;946;0;4000
9795;1687;4000;0
9796;1119;4000;0
9797;1058;4000;0
9798;1529;4000;0
9799;1091;4000;0
9800;1059;4000;0
9801;1243;4000;0
9802;1050;0;4000
9803;1260;0;4000
9804;1115;4000;0
9805;1322;4000;0
9806;1307;0;0
9807;1244;4000;0
9808;1163;4000;0
9809;1307;4000;0
9810;1503;4000;0
9811;952;0;4000
9812;1376;4000;0
9813;1396;4000;0
9814;1200;0;4000
9815;1082;0;4000
9816;1240;4000;0
9817;1572;4000;0
9818;1262;4000;0
9819;1127;0;4000
9820;1227;0;4000
9821;1083;4000;0
9822;1122;0;0
9823;1147;4000;0
9824;1378;0;4000
9825;1368;4000;0
9826;1158;0;4000
9827;1034;0;0
9828;1117;4000;0
9829;1396;0;0
9830;1314;0;4000
9831;1125;0;4000
9832;1400;0;4000
9833;1335;4000;0
9834;1142;4000;0
9835;1107;4000;0
9836;944;4000;0
9837;1144;4000;0
9838;1353;4000;0
9839;1047;0;4000
9840;1019;0;4000
9841;1277;0;4000
9842;1314;0;4000
9843;938;0;4000
9844;1126;0;4000
9845;1128;0;4000
9846;1368;4000;0
9847;1157;4000;0
9848;1155;4000;0
9849;1105;4000;0
9850;879;4000;0
9851;1440;4000;0
9852;1162;4000;0
9853;1223;4000;0
9854;1039;4000;0
9855;1197;0;4000
9856;1287;0;0
9857;1223;4000;0
9858;1092;0;4000
9859;1011;4000;0
9860;1123;4000;0
9861;1179;4000;0
9862;871;4000;0
9863;1069;4000;0
9864;1112;4000;0
9865;1494;4000;0
9866;1141;4000;0
9867;1634;4000;0
9868;1159;0;4000
9869;1302;0;4000
9870;1278;4000;0
9871;1213;4000;0
9872;1110;0;4000
9873;1053;4000;0
9874;1338;4000;0
9875;1493;0;4000
9876;1204;0;4000
9877;1167;4000;0
9878;1079;4000;0
9879;1220;4000;0
9880;1528;4000;0
9881;911;0;4000
9882;1120;4000;0
9883;868;0;4000
9884;1461;4000;0
9885;1242;4000;0
9886;1140;4000;0
9887;1258;0;4000
9888;1118;0;4000
9889;1236;4000;0
9890;1038;4000;0
9891;923;4000;0
9892;1102;0;4000
9893;1110;0;4000
9894;1274;0;4000
9895;987;0;4000
9896;1362;0;4000
9897;943;0;0
9898;1013;4000;0
9899;1055;4000;0
9900;1076;4000;0
9901;1088;0;4000
9902;929;4000;0
9903;1124;0;0
9904;1130;4000;0
9905;1318;0;4000
9906;1284;4000;0
9907;1232;0;4000
9908;970;4000;0
9909;1243;4000;0
9910;1318;4000;0
9911;969;4000;0
9912;1523;4000;0
9913;1086;0;4000
9914;1249;0;4000
9915;1084;0;4000
9916;1217;4000;0
9917;1274;0;4000
9918;997;4000;0
9919;1145;0;4000
9920;1169;4000;0
9921;1188;4000;0
9922;1056;4000;0
9923;1276;4000;0
9924;1326;0;4000
9925;1738;4000;0
9926;2064;4000;0
9927;1672;4000;0
9928;1855;4000;0
9929;2029;0;4000
9930;1739;4000;0
9931;1335;4000;0
9932;1552;4000;0
9933;1553;4000;0
9934;1226;4000;0
9935;1386;0;4000
9936;1188;4000;0
9937;1338;0;4000
9938;1634;4000;0
9939;1070;4000;0
9940;1180;4000;0
9941;1142;0;4000
9942;1310;0;4000
9943;946;4000;0
9944;1444;4000;0
9945;1072;4000;0
9946;1092;4000;0
9947;1195;4000;0
9948;1167;4000;0
9949;1373;0;4000
9950;1077;0;4000
9951;1163;0;4000
9952;1264;4000;0
9953;1039;4000;0
9954;1271;4000;0
9955;1365;4000;0
9956;982;4000;0
9957;1136;0;4000
9958;1144;0;4000
9959;988;4000;0
9960;1217;4000;0
9961;1667;4000;0
9962;1058;4000;0
9963;1405;0;4000
9964;1363;0;4000
9965;966;4000;0
9966;1011;0;0
9967;1024;4000;0
9968;1313;0;0
9969;1579;4000;0
9970;1017;0;4000
9971;1045;0;4000
9972;1248;4000;0
9973;1142;0;4000
9974;1124;0;4000
9975;1172;4000;0
9976;1430;4000;0
9977;1429;4000;0
9978;1222;0;4000
9979;1220;4000;0
9980;1163;4000;0
9981;1407;4000;0
9982;1308;4000;0
9983;1131;0;4000
9984;1022;4000;0
9985;1333;0;0
9986;959;0;0
9987;1017;4000;0
9988;1078;4000;0
9989;901;4000;0
9990;1100;0;4000
9991;1591;4000;0
9992;1211;0;4000
9993;1392;4000;0
9994;1288;4000;0
9995;1172;4000;0
9996;1162;4000;0
9997;1073;4000;0
9998;1200;4000;0
9999;1119;0;4000
10000;1401;0;4000
10001;1191;0;4000
10002;1162;4000;0
10003;954;4000;0
10004;1127;4000;0
10005;1005;4000;0
10006;1142;4000;0
10007;1080;4000;0
10008;1529;0;4000
10009;1154;0;4000
10010;1316;0;4000
10011;1499;4000;0
10012;1057;0;4000
10013;1198;4000;0
10014;1209;4000;0
10015;1035;4000;0
10016;1276;4000;0
10017;1107;4000;0
10018;1162;0;4000
10019;1254;0;4000
10020;1724;4000;0
10021;862;4000;0
10022;1030;4000;0
10023;1158;4000;0
10024;1258;4000;0
10025;1565;4000;0
10026;1255;4000;0
10027;930;4000;0
10028;1061;4000;0
10029;1074;4000;0
10030;1087;4000;0
10031;1147;4000;0
10032;1151;4000;0
10033;1017;4000;0
10034;885;0;0
10035;1272;0;4000
10036;866;4000;0
10037;977;4000;0
10038;1188;4000;0
10039;1038;4000;0
10040;1460;0;4000
10041;1078;4000;0
10042;1517;4000;0
10043;1257;0;4000
10044;1509;0;4000
10045;1672;0;4000
10046;1432;0;4000
10047;1029;0;4000
10048;1069;4000;0
10049;1234;0;4000
10050;1246;0;0
10051;1537;4000;0
10052;1346;0;4000
10053;998;4000;0
10054;895;4000;0
10055;1200;4000;0
10056;1130;0;4000
10057;1364;0;4000
10058;1146;4000;0
10059;1194;4000;0
10060;1242;4000;0
10061;1448;0;4000
10062;1289;0;4000
10063;1289;0;4000
10064;1209;4000;0
10065;954;4000;0
10066;1090;0;4000
10067;1469;4000;0
10068;1225;4000;0
10069;1362;4000;0
10070;1307;4000;0
10071;1370;4000;0
10072;1240;0;4000
10073;1420;0;4000
10074;1092;4000;0
10075;1281;0;4000
10076;1022;4000;0
10077;950;4000;0
10078;1148;0;4000
10079;867;4000;0
10080;1275;4000;0
10081;1342;4000;0
10082;1017;4000;0
10083;1377;4000;0
10084;1598;4000;0
10085;1246;0;4000
10086;1417;4000;0
10087;1199;4000;0
10088;1192;0;4000
10089;1116;4000;0
10090;1240;0;0
10091;1482;4000;0
10092;1344;0;4000
10093;1381;0;4000
10094;1222;0;4000
10095;1381;4000;0
10096;1350;0;4000
10097;1479;0;4000
10098;1122;0;4000
10099;1240;4000;0
10100;1144;4000;0
10101;1109;0;4000
10102;1392;4000;0
10103;3226;0;4000
10104;1313;4000;0
10105;1469;4000;0
10106;1193;4000;0
10107;1337;0;4000
10108;1288;4000;0
10109;1160;4000;0
10110;1202;4000;0
10111;1241;0;4000
10112;1406;4000;0
10113;1054;4000;0
10114;1307;4000;0
10115;1208;4000;0
10116;1119;0;4000
10117;1383;4000;0
10118;1355;4000;0
10119;1446;0;4000
10120;1226;4000;0
10121;1513;0;4000
10122;1065;0;4000
10123;1159;0;4000
10124;988;4000;0
10125;1242;0;4000
10126;1398;4000;0
10127;1312;4000;0
10128;1169;4000;0
10129;996;4000;0
10130;1296;0;4000
10131;1489;0;4000
10132;1090;4000;0
10133;1084;4000;0
10134;1221;0;4000
10135;1179;4000;0
10136;1100;4000;0
10137;1227;4000;0
10138;1029;4000;0
10139;1255;0;4000
10140;1258;4000;0
10141;1259;4000;0
10142;1571;0;4000
10143;1205;4000;0
10144;1206;4000;0
10145;1389;4000;0
10146;1146;4000;0
10147;1099;0;4000
10148;1250;0;4000
10149;1142;4000;0
10150;1085;4000;0
10151;1491;0;4000
10152;997;4000;0
10153;1126;4000;0
10154;1168;0;4000
10155;1253;0;4000
10156;1380;4000;0
10157;1180;4000;0
10158;1236;4000;0
10159;1372;4000;0
10160;1372;4000;0
10161;1210;4000;0
10162;1071;0;4000
10163;1101;0;0
10164;1296;4000;0
10165;1282;4000;0
10166;1452;4000;0
10167;1614;0;4000
10168;967;4000;0
10169;1250;0;0
10170;1144;4000;0
10171;836;4000;0
10172;1251;0;4000
10173;1040;4000;0
10174;1070;0;4000
10175;1048;0;4000
10176;1123;4000;0
10177;1331;4000;0
10178;1345;0;4000
10179;1436;4000;0
10180;1385;0;4000
10181;1468;4000;0
10182;1433;0;4000
10183;970;4000;0
10184;5267;4000;4000
10185;1609;4000;0
10186;978;4000;0
10187;1338;0;4000
10188;1273;4000;0
10189;1349;4000;0
10190;1270;0;4000
10191;1357;0;4000
10192;1179;4000;0
10193;1201;0;4000
10194;1126;4000;0
10195;1103;0;4000
10196;1383;4000;0
10197;1013;4000;0
10198;1240;4000;0
10199;1356;0;4000
10200;1285;4000;0
10201;1459;0;4000
10202;1337;0;4000
10203;1280;4000;0
10204;1098;4000;0
10205;955;4000;0
10206;1023;0;4000
10207;1482;0;4000
10208;1188;4000;0
10209;1271;0;4000
10210;2106;4000;0
10211;1282;0;4000
10212;1071;0;4000
10213;1431;0;4000
10214;1084;4000;0
10215;1551;0;4000
10216;1390;4000;0
10217;1248;4000;0
10218;938;4000;0
10219;1237;4000;0
10220;1139;4000;0
10221;1142;4000;0
10222;905;0;4000
10223;980;4000;0
10224;1472;4000;0
10225;1350;0;4000
10226;1087;0;4000
10227;1410;0;4000
10228;1004;4000;0
10229;1062;0;4000
10230;903;0;4000
10231;1085;0;4000
10232;1320;0;4000
10233;1266;0;4000
10234;1222;0;4000
10235;1505;4000;0
10236;1291;4000;0
10237;1248;0;4000
10238;1242;0;4000
10239;1221;0;4000
10240;1685;0;4000
10241;1043;4000;0
10242;2211;4000;0
10243;1836;4000;0
10244;1986;4000;0
10245;2070;4000;0
10246;1804;4000;0
10247;1467;4000;0
10248;1391;4000;0
10249;1360;0;4000
10250;1832;4000;0
10251;1112;4000;0
10252;1615;0;4000
10253;1635;4000;0
10254;1536;4000;0
10255;1212;4000;0
10256;1273;4000;0
10257;1183;4000;0
10258;1725;4000;0
10259;1478;4000;0
10260;1198;0;4000
10261;1252;0;4000
10262;1233;4000;0
10263;1534;0;4000
10264;1354;4000;0
10265;1305;0;4000
10266;1230;4000;0
10267;1559;0;4000
10268;1357;4000;0
10269;1231;4000;0
10270;1344;4000;0
10271;1166;0;4000
10272;1007;0;4000
10273;1244;0;4000
10274;1237;0;4000
10275;1229;0;4000
10276;1104;4000;0
10277;1007;0;4000
10278;1412;0;4000
10279;1168;0;4000
10280;1312;4000;0
10281;1273;0;4000
10282;1064;0;4000
10283;1061;0;4000
10284;1109;4000;0
10285;945;0;0
10286;1518;4000;0
10287;1334;0;4000
10288;1275;0;4000
10289;1241;4000;0
10290;1340;4000;0
10291;1169;4000;0
10292;1550;4000;0
10293;1276;0;4000
10294;973;0;4000
10295;1189;0;4000
10296;1167;4000;0
10297;1073;4000;0
10298;975;4000;0
10299;1059;4000;0
10300;1156;0;4000
10301;1085;4000;0
10302;1264;4000;0
10303;1140;0;4000
